Rocketship X-M,Sci-Fi
Champagne for Caesar,Comedy
Champagne for Caesar,Romance
The Killer That Stalked New York,Drama
The Killer That Stalked New York,Film-Noir
The Killer That Stalked New York,Thriller
Gerald McBoing-Boing,Animation
Gerald McBoing-Boing,Short
Gerald McBoing-Boing,Adventure
Young Man with a Horn,Biography
Young Man with a Horn,Drama
Young Man with a Horn,Music
Young Man with a Horn,Romance
The Sound of Fury,Crime
The Sound of Fury,Drama
The Sound of Fury,Film-Noir
The Sound of Fury,Thriller
The Flame and the Arrow,Adventure
The Flame and the Arrow,Drama
The Flame and the Arrow,History
The Flame and the Arrow,Romance
Where Danger Lives,Crime
Where Danger Lives,Film-Noir
Where Danger Lives,Thriller
The Blue Lamp,Crime
The Blue Lamp,Drama
The Blue Lamp,Thriller
Woman on the Run,Crime
Woman on the Run,Drama
Woman on the Run,Film-Noir
Woman on the Run,Thriller
The Man Who Cheated Himself,Crime
The Man Who Cheated Himself,Drama
The Man Who Cheated Himself,Film-Noir
The Man Who Cheated Himself,Mystery
The File on Thelma Jordon,Crime
The File on Thelma Jordon,Drama
The File on Thelma Jordon,Film-Noir
The File on Thelma Jordon,Mystery
The Furies,Drama
The Furies,Romance
The Furies,Western
The Happiest Days of Your Life,Comedy
Seven Days to Noon,Thriller
Seven Days to Noon,Drama
The Breaking Point,Crime
The Breaking Point,Drama
The Breaking Point,Film-Noir
The Breaking Point,Thriller
The Scarlet Pumpernickel,Animation
The Scarlet Pumpernickel,Adventure
The Scarlet Pumpernickel,Family
The Scarlet Pumpernickel,Comedy
The Scarlet Pumpernickel,Short
Black Hand,Crime
Black Hand,Film-Noir
Black Hand,Thriller
The Munekata Sisters,Drama
Five Angles on Murder,Mystery
Variety Lights,Drama
Variety Lights,Music
Variety Lights,Romance
House by the River,Crime
House by the River,Drama
House by the River,Film-Noir
House by the River,Thriller
Born to Be Bad,Drama
Born to Be Bad,Film-Noir
Dallas,Romance
Dallas,Western
8 Ball Bunny,Family
8 Ball Bunny,Animation
8 Ball Bunny,Short
Little Quacker,Animation
Little Quacker,Short
Little Quacker,Comedy
Little Quacker,Family
The Great Rupert,Comedy
The Great Rupert,Family
Highway 301,Crime
Highway 301,Drama
Highway 301,Film-Noir
Union Station,Crime
Union Station,Drama
Union Station,Film-Noir
Union Station,Thriller
Armored Car Robbery,Crime
Armored Car Robbery,Film-Noir
Armored Car Robbery,Thriller
Crazy Over Daisy,Animation
Crazy Over Daisy,Short
Crazy Over Daisy,Comedy
Totò sceicco,Comedy
Backfire,Crime
Backfire,Film-Noir
Backfire,Mystery
Backfire,Romance
Backfire,Thriller
Francis,Comedy
Francis,Drama
Francis,Family
The Second Woman,Drama
The Second Woman,Film-Noir
The Second Woman,Mystery
The Second Woman,Romance
Devil's Doorway,Romance
Devil's Doorway,Western
Motor Mania,Animation
Motor Mania,Short
Motor Mania,Comedy
Motor Mania,Family
Walk Softly  Stranger,Crime
Walk Softly  Stranger,Drama
Walk Softly  Stranger,Film-Noir
Walk Softly  Stranger,Romance
Kansas Raiders,Western
To Joy,Drama
Gone to Earth,Drama
Gone to Earth,Romance
The Kid from Texas,Western
The Tattooed Stranger,Crime
The Tattooed Stranger,Drama
The Tattooed Stranger,Film-Noir
Two Flags West,Drama
Two Flags West,Romance
Two Flags West,War
Safety Second,Animation
Safety Second,Short
Safety Second,Comedy
Safety Second,Family
Saturday Evening Puss,Animation
Saturday Evening Puss,Short
Saturday Evening Puss,Comedy
The Flowers of St. Francis,Biography
The Flowers of St. Francis,Drama
The Flowers of St. Francis,History
Cue Ball Cat,Family
Cue Ball Cat,Animation
Cue Ball Cat,Comedy
Out on a Limb,Family
Out on a Limb,Comedy
Out on a Limb,Animation
Out on a Limb,Short
The Baron of Arizona,Biography
The Baron of Arizona,Crime
The Baron of Arizona,Drama
The Baron of Arizona,History
The Baron of Arizona,Western
Madeleine,Crime
Madeleine,Drama
Chain Lightning,Action
Chain Lightning,Adventure
Chain Lightning,Drama
Abbott and Costello in the Foreign Legion,Adventure
Abbott and Costello in the Foreign Legion,Comedy
Fancy Pants,Comedy
Fancy Pants,Musical
Fancy Pants,Western
The Woman on Pier 13,Crime
The Woman on Pier 13,Drama
The Woman on Pier 13,Film-Noir
Summer Stock,Musical
Summer Stock,Romance
Radar Secret Service,Action
Radar Secret Service,Adventure
Radar Secret Service,Crime
Bee at the Beach,Animation
Bee at the Beach,Short
Bee at the Beach,Comedy
Bee at the Beach,Family
The Capture,Crime
The Capture,Drama
The Capture,Western
Bunker Hill Bunny,Animation
Bunker Hill Bunny,Short
Bunker Hill Bunny,Comedy
Ambush,Western
Gambling House,Crime
Gambling House,Drama
Gambling House,Film-Noir
Gambling House,Thriller
Shakedown,Crime
Shakedown,Drama
Shakedown,Film-Noir
A Lady Without Passport,Crime
A Lady Without Passport,Drama
A Lady Without Passport,Film-Noir
Jerry and the Lion,Animation
Jerry and the Lion,Short
Jerry and the Lion,Comedy
Jerry and the Lion,Family
Dog Gone South,Family
Dog Gone South,Animation
Dog Gone South,Short
Double Confession,Crime
Double Confession,Drama
What's Up Doc?,Animation
What's Up Doc?,Family
What's Up Doc?,Comedy
Trailer Horn,Animation
Trailer Horn,Comedy
Trailer Horn,Family
Trailer Horn,Short
The Nevadan,Western
The White Tower,Adventure
Hook  Lion and Sinker,Animation
Hook  Lion and Sinker,Short
Hook  Lion and Sinker,Comedy
Hook  Lion and Sinker,Family
The Underworld Story,Crime
The Underworld Story,Drama
The Underworld Story,Film-Noir
The Big Lift,Drama
The Big Lift,War
Un Chant D'Amour,Short
Un Chant D'Amour,Fantasy
Un Chant D'Amour,Romance
Copper Canyon,Western
Homeless Hare,Family
Homeless Hare,Animation
Homeless Hare,Short
Homeless Hare,Comedy
Kon-Tiki,Documentary
Convicted,Action
Convicted,Crime
Convicted,Drama
Sierra,Western
Captain Carey  U.S.A.,Crime
Captain Carey  U.S.A.,Drama
Captain Carey  U.S.A.,Thriller
Bright Leaf,Drama
Bright Leaf,Romance
Side Street,Crime
Side Street,Drama
Side Street,Film-Noir
Side Street,Thriller
Kim,Adventure
Kim,Drama
Kim,Family
Stars in My Crown,Drama
Stars in My Crown,Family
Stars in My Crown,Western
Mystery Street,Crime
Mystery Street,Drama
Mystery Street,Film-Noir
Mystery Street,Mystery
Mystery Street,Thriller
Three Came Home,Drama
Three Came Home,War
At War with the Army,Comedy
At War with the Army,Musical
At War with the Army,War
Mister 880,Comedy
Mister 880,Crime
Mister 880,Romance
The Ducksters,Animation
The Ducksters,Short
The Ducksters,Comedy
Woman in Hiding,Crime
Woman in Hiding,Drama
Woman in Hiding,Film-Noir
The Toast of New Orleans,Musical
Captive Girl,Adventure
The Sleeping City,Crime
The Sleeping City,Drama
The Sleeping City,Film-Noir
The Sleeping City,Mystery
Story of a Love Affair,Crime
Story of a Love Affair,Drama
Story of a Love Affair,Romance
Quicksand,Crime
Quicksand,Drama
Quicksand,Film-Noir
Quicksand,Mystery
Quicksand,Romance
Texas Tom,Animation
Texas Tom,Short
Texas Tom,Comedy
Texas Tom,Family
Texas Tom,Western
Cage of Gold,Crime
Cage of Gold,Drama
Ma and Pa Kettle Go to Town,Comedy
Ma and Pa Kettle Go to Town,Crime
Tototarzan,Comedy
The Framed Cat,Animation
The Framed Cat,Short
The Framed Cat,Comedy
The Framed Cat,Family
Last Holiday,Comedy
Last Holiday,Drama
Last Holiday,Romance
Tom and Jerry in the Hollywood Bowl,Animation
Tom and Jerry in the Hollywood Bowl,Short
Tom and Jerry in the Hollywood Bowl,Comedy
Tom and Jerry in the Hollywood Bowl,Family
Tom and Jerry in the Hollywood Bowl,Music
The Clouded Yellow,Crime
The Clouded Yellow,Drama
The Clouded Yellow,Mystery
The Sundowners,Western
Branded,Action
Branded,Adventure
Branded,Drama
Branded,Romance
Branded,Western
Fortunes of Captain Blood,Action
Fortunes of Captain Blood,Adventure
Fortunes of Captain Blood,Romance
Between Midnight and Dawn,Crime
Between Midnight and Dawn,Drama
Between Midnight and Dawn,Film-Noir
Between Midnight and Dawn,Thriller
Appointment with Danger,Crime
Appointment with Danger,Drama
Appointment with Danger,Film-Noir
Appointment with Danger,Thriller
Highly Dangerous,Action
Highly Dangerous,Thriller
The Jackpot,Comedy
Crisis,Crime
Crisis,Drama
Crisis,Thriller
Three Secrets,Drama
Golden Salamander,Adventure
Golden Salamander,Crime
Golden Salamander,Drama
Golden Salamander,Romance
Guilty Bystander,Crime
Guilty Bystander,Drama
Guilty Bystander,Film-Noir
Experiment Alcatraz,Crime
Experiment Alcatraz,Mystery
Dial 1119,Film-Noir
Dial 1119,Thriller
Breakthrough,Drama
Breakthrough,War
Odette,Drama
Odette,History
Odette,War
The King of the Neighborhood,Comedy
The King of the Neighborhood,Crime
The King of the Neighborhood,Romance
Alice in Wonderland,Animation
Alice in Wonderland,Adventure
Alice in Wonderland,Family
Alice in Wonderland,Fantasy
Alice in Wonderland,Musical
The Day the Earth Stood Still,Drama
The Day the Earth Stood Still,Sci-Fi
Ace in the Hole,Drama
Ace in the Hole,Film-Noir
The Thing from Another World,Horror
The Thing from Another World,Sci-Fi
Strangers on a Train,Crime
Strangers on a Train,Film-Noir
Strangers on a Train,Thriller
The African Queen,Adventure
The African Queen,Drama
The African Queen,Romance
The African Queen,War
A Streetcar Named Desire,Drama
A Place in the Sun,Drama
A Place in the Sun,Romance
Quo Vadis,Biography
Quo Vadis,Drama
Quo Vadis,History
Quo Vadis,Romance
An American in Paris,Drama
An American in Paris,Musical
An American in Paris,Romance
A Christmas Carol,Drama
A Christmas Carol,Fantasy
The Lavender Hill Mob,Comedy
The Lavender Hill Mob,Crime
The Desert Fox: The Story of Rommel,Biography
The Desert Fox: The Story of Rommel,Drama
The Desert Fox: The Story of Rommel,War
Othello,Drama
Othello,History
Othello,Romance
The Man in the White Suit,Comedy
The Man in the White Suit,Drama
The Man in the White Suit,Sci-Fi
Miracle in Milan,Comedy
Miracle in Milan,Drama
Miracle in Milan,Fantasy
Summer Interlude,Drama
Summer Interlude,Romance
Early Summer,Drama
Pandora and the Flying Dutchman,Drama
Pandora and the Flying Dutchman,Fantasy
Pandora and the Flying Dutchman,Mystery
Pandora and the Flying Dutchman,Romance
Bellissima,Comedy
Bellissima,Drama
Diary of a Country Priest,Drama
The Red Badge of Courage,Drama
The Red Badge of Courage,War
On Dangerous Ground,Drama
On Dangerous Ground,Film-Noir
Rabbit Fire,Animation
Rabbit Fire,Family
Rabbit Fire,Short
Rabbit Fire,Comedy
Detective Story,Crime
Detective Story,Drama
Detective Story,Film-Noir
Detective Story,Romance
Cause for Alarm!,Crime
Cause for Alarm!,Drama
Cause for Alarm!,Film-Noir
David and Bathsheba,Drama
David and Bathsheba,History
David and Bathsheba,Romance
When Worlds Collide,Action
When Worlds Collide,Sci-Fi
When Worlds Collide,Thriller
Halls of Montezuma,Action
Halls of Montezuma,Adventure
Halls of Montezuma,Drama
Halls of Montezuma,War
Show Boat,Drama
Show Boat,Family
Show Boat,Musical
Show Boat,Romance
Captain Horatio Hornblower R.N.,Action
Captain Horatio Hornblower R.N.,Adventure
Captain Horatio Hornblower R.N.,Drama
Captain Horatio Hornblower R.N.,History
Captain Horatio Hornblower R.N.,War
The Idiot,Drama
The Idiot,Romance
Cops and Robbers,Comedy
Cops and Robbers,Drama
Day of the Fight,Documentary
Day of the Fight,Short
Day of the Fight,Sport
Rawhide,Drama
Rawhide,Romance
Rawhide,Western
The Racket,Crime
The Racket,Drama
The Racket,Film-Noir
The Racket,Thriller
Operation Pacific,Drama
Operation Pacific,War
Flying Padre,Documentary
Flying Padre,Short
Distant Drums,Action
Distant Drums,Drama
Distant Drums,Western
Across the Wide Missouri,Adventure
Across the Wide Missouri,Romance
Across the Wide Missouri,Western
The River,Drama
The River,Romance
Westward the Women,Drama
Westward the Women,Western
Comin' Round the Mountain,Comedy
Comin' Round the Mountain,Musical
Bride of the Gorilla,Horror
Miss Julie,Drama
Miss Julie,Romance
No Highway in the Sky,Drama
No Highway in the Sky,Thriller
Vengeance Valley,Western
Bud Abbott Lou Costello Meet the Invisible Man,Comedy
Bud Abbott Lou Costello Meet the Invisible Man,Horror
Bud Abbott Lou Costello Meet the Invisible Man,Sci-Fi
Bud Abbott Lou Costello Meet the Invisible Man,Sport
Drip-Along Daffy,Family
Drip-Along Daffy,Western
Drip-Along Daffy,Animation
Drip-Along Daffy,Short
Drip-Along Daffy,Comedy
The Prowler,Drama
The Prowler,Film-Noir
The Prowler,Thriller
The Man from Planet X,Horror
The Man from Planet X,Romance
The Man from Planet X,Sci-Fi
The Man from Planet X,Thriller
Roadblock,Crime
Roadblock,Drama
Roadblock,Film-Noir
Man of Straw,Comedy
Man of Straw,Drama
Fourteen Hours,Drama
Fourteen Hours,Film-Noir
Fourteen Hours,Thriller
Ten Tall Men,Action
Ten Tall Men,Adventure
Ten Tall Men,War
Jerry and the Goldfish,Family
Jerry and the Goldfish,Animation
Jerry and the Goldfish,Short
The Enforcer,Crime
The Enforcer,Film-Noir
The Enforcer,Thriller
Fixed Bayonets!,Action
Fixed Bayonets!,Drama
Fixed Bayonets!,War
The Browning Version,Drama
The Tall Target,Adventure
The Tall Target,Crime
The Tall Target,Drama
The Strip,Crime
The Strip,Drama
The Strip,Film-Noir
The Strip,Music
The Steel Helmet,Action
The Steel Helmet,Drama
The Steel Helmet,War
Lost Continent,Adventure
Lost Continent,Fantasy
Lost Continent,Sci-Fi
Storm Warning,Drama
Storm Warning,Film-Noir
Miss Oyu,Drama
Royal Wedding,Comedy
Royal Wedding,Musical
Royal Wedding,Romance
Go for Broke!,Drama
Go for Broke!,History
Go for Broke!,War
Tomorrow Is Another Day,Crime
Tomorrow Is Another Day,Drama
Tomorrow Is Another Day,Film-Noir
Only the Valiant,Adventure
Only the Valiant,Western
The Man with My Face,Crime
The Man with My Face,Film-Noir
The Man with My Face,Thriller
The Red Inn,Comedy
The Red Inn,Crime
Decision Before Dawn,Drama
Decision Before Dawn,War
The Mob,Crime
The Mob,Drama
The Mob,Film-Noir
Mr. Peek-a-Boo,Comedy
Mr. Peek-a-Boo,Fantasy
Superman and the Mole-Men,Action
Superman and the Mole-Men,Adventure
Superman and the Mole-Men,Drama
Superman and the Mole-Men,Family
Superman and the Mole-Men,Fantasy
Superman and the Mole-Men,Romance
Superman and the Mole-Men,Sci-Fi
Jerry's Cousin,Animation
Jerry's Cousin,Short
Jerry's Cousin,Comedy
Jerry's Cousin,Family
My Forbidden Past,Drama
My Forbidden Past,Romance
Pickup,Drama
Pickup,Film-Noir
Test Pilot Donald,Animation
Test Pilot Donald,Comedy
Test Pilot Donald,Family
Test Pilot Donald,Short
Awaara,Drama
Awaara,Musical
Awaara,Romance
Bunny Hugged,Family
Bunny Hugged,Animation
Bunny Hugged,Short
Bunny Hugged,Comedy
His Kind of Woman,Action
His Kind of Woman,Crime
His Kind of Woman,Film-Noir
His Kind of Woman,Romance
His Kind of Woman,Thriller
As Young as You Feel,Comedy
Teresa,Drama
Hollywood Story,Crime
Hollywood Story,Drama
Hollywood Story,Film-Noir
Hollywood Story,Mystery
Hollywood Story,Thriller
Mystery Junction,Crime
Mystery Junction,Drama
The Painted Hills,Family
The Painted Hills,Western
Lovelorn Leghorn,Family
Lovelorn Leghorn,Animation
Lovelorn Leghorn,Short
Lovelorn Leghorn,Comedy
Susana,Drama
The Redhead and the Cowboy,Western
Cry Danger,Crime
Cry Danger,Drama
Cry Danger,Film-Noir
Cry Danger,Thriller
Bright Victory,Drama
Bright Victory,Romance
Bright Victory,War
The Tales of Hoffmann,Fantasy
The Tales of Hoffmann,Music
The Tales of Hoffmann,Musical
The Tales of Hoffmann,Romance
Cat Napping,Animation
Cat Napping,Short
Cat Napping,Comedy
Cat Napping,Family
My Favorite Spy,Comedy
My Favorite Spy,Crime
My Favorite Spy,Music
My Favorite Spy,Romance
Two of a Kind,Crime
Two of a Kind,Drama
Two of a Kind,Film-Noir
Flying Leathernecks,Action
Flying Leathernecks,Drama
Flying Leathernecks,War
Plutopia,Animation
Plutopia,Comedy
Plutopia,Family
Plutopia,Short
Casanova Cat,Family
Casanova Cat,Animation
Casanova Cat,Short
Father's Little Dividend,Comedy
Father's Little Dividend,Romance
Pool of London,Crime
Pool of London,Drama
Putty Tat Trouble,Animation
Putty Tat Trouble,Family
Putty Tat Trouble,Short
Putty Tat Trouble,Comedy
M,Drama
M,Film-Noir
M,Thriller
Scent-imental Romeo,Animation
Scent-imental Romeo,Short
Scent-imental Romeo,Comedy
Scent-imental Romeo,Family
Scent-imental Romeo,Romance
The People Against O'Hara,Crime
The People Against O'Hara,Drama
The People Against O'Hara,Film-Noir
Dr. Knock,Comedy
Symphony in Slang,Animation
Symphony in Slang,Family
Symphony in Slang,Comedy
Symphony in Slang,Short
Sleepy-Time Tom,Animation
Sleepy-Time Tom,Family
Sleepy-Time Tom,Short
Adventures of Captain Fabian,Adventure
Der Verlorene,Crime
Der Verlorene,Drama
Der Verlorene,Thriller
Der Verlorene,War
Utopia,Comedy
Five,Drama
Five,Horror
Five,Sci-Fi
The Man with a Cloak,Crime
The Man with a Cloak,Drama
The Man with a Cloak,Thriller
Hotel Sahara,Comedy
Hotel Sahara,Romance
Hotel Sahara,War
Dude Duck,Family
Dude Duck,Comedy
Dude Duck,Animation
Dude Duck,Short
Slicked-up Pup,Animation
Slicked-up Pup,Family
Slicked-up Pup,Short
The Lemon Drop Kid,Comedy
The Lemon Drop Kid,Crime
The Lemon Drop Kid,Music
The Lemon Drop Kid,Romance
Starlift,Musical
Surcos,Drama
It's a Big Country: An American Anthology,Comedy
It's a Big Country: An American Anthology,Drama
Lightning Strikes Twice,Crime
Lightning Strikes Twice,Drama
Lightning Strikes Twice,Film-Noir
Lightning Strikes Twice,Mystery
Payment on Demand,Drama
Nit-Witty Kitty,Family
Nit-Witty Kitty,Animation
Nit-Witty Kitty,Short
The Secret of Convict Lake,Western
Apache Drums,Western
Repast,Drama
Canned Feud,Family
Canned Feud,Animation
Canned Feud,Short
Canned Feud,Comedy
I Was a Communist for the F.B.I.,Crime
I Was a Communist for the F.B.I.,Drama
I Was a Communist for the F.B.I.,Film-Noir
I Was a Communist for the F.B.I.,Mystery
I Was a Communist for the F.B.I.,Thriller
Sirocco,Action
Sirocco,Drama
Sirocco,Film-Noir
Sirocco,Romance
Sirocco,War
Bikini Baby,Comedy
Toto and the King of Rome,Comedy
Toto and the King of Rome,Drama
Out of Scale,Animation
Out of Scale,Short
Out of Scale,Comedy
Out of Scale,Family
Juliette  or Key of Dreams,Drama
People Will Talk,Comedy
People Will Talk,Drama
People Will Talk,Romance
Three Steps North,Crime
Three Steps North,Drama
Three Steps North,Thriller
One Summer of Happiness,Drama
One Summer of Happiness,Romance
Daughter of Deceit,Comedy
Daughter of Deceit,Drama
Kind Lady,Crime
Kind Lady,Drama
Kind Lady,Thriller
I Can Get It for You Wholesale,Drama
I Can Get It for You Wholesale,Romance
Francis Goes to the Races,Comedy
Francis Goes to the Races,Fantasy
Little Big Horn,Western
Circle of Danger,Drama
Circle of Danger,Mystery
Circle of Danger,Romance
Behave Yourself!,Comedy
Behave Yourself!,Crime
Bee on Guard,Animation
Bee on Guard,Short
Bee on Guard,Comedy
Bee on Guard,Family
The Magic Box,Biography
The Magic Box,Drama
Hard  Fast and Beautiful,Drama
Hard  Fast and Beautiful,Sport
Rooty Toot Toot,Animation
Rooty Toot Toot,Short
Rooty Toot Toot,Musical
Rooty Toot Toot,Comedy
Mask of the Avenger,Adventure
Mask of the Avenger,Drama
Mask of the Avenger,History
The Hoodlum,Crime
The Hoodlum,Drama
The Hoodlum,Film-Noir
Tweety's S.O.S.,Animation
Tweety's S.O.S.,Family
Tweety's S.O.S.,Short
Under the Gun,Crime
Under the Gun,Drama
Under the Gun,Film-Noir
Corn Chips,Family
Corn Chips,Animation
Corn Chips,Comedy
Sealed Cargo,Drama
Sealed Cargo,Romance
Sealed Cargo,War
Lullaby of Broadway,Comedy
Lullaby of Broadway,Musical
Lullaby of Broadway,Romance
Panta Rhei,Short
Home Made Home,Comedy
Home Made Home,Family
Home Made Home,Animation
Angels in the Outfield,Comedy
Angels in the Outfield,Family
Angels in the Outfield,Fantasy
Angels in the Outfield,Sport
Unknown World,Adventure
Unknown World,Sci-Fi
Daredevil Droopy,Family
Daredevil Droopy,Animation
Daredevil Droopy,Short
Daredevil Droopy,Comedy
The Strange Door,Film-Noir
The Strange Door,Horror
The Strange Door,Thriller
Ikiru,Drama
Singin' in the Rain,Comedy
Singin' in the Rain,Musical
Singin' in the Rain,Romance
High Noon,Drama
High Noon,Thriller
High Noon,Western
The Quiet Man,Comedy
The Quiet Man,Drama
The Quiet Man,Romance
Umberto D.,Drama
Limelight,Drama
Limelight,Music
Limelight,Romance
The Bad and the Beautiful,Drama
The Bad and the Beautiful,Romance
Bend of the River,Action
Bend of the River,Adventure
Bend of the River,Romance
Bend of the River,Western
Ivanhoe,Adventure
Ivanhoe,Drama
Ivanhoe,History
Ivanhoe,Romance
The Greatest Show on Earth,Drama
The Greatest Show on Earth,Family
The Greatest Show on Earth,Romance
Viva Zapata!,Biography
Viva Zapata!,Drama
Viva Zapata!,History
Rabbit Seasoning,Animation
Rabbit Seasoning,Family
Rabbit Seasoning,Short
Rabbit Seasoning,Comedy
Monkey Business,Comedy
Monkey Business,Sci-Fi
The White Sheik,Comedy
The White Sheik,Drama
The Little World of Don Camillo,Comedy
The Life of Oharu,Drama
Forbidden Games,Drama
Forbidden Games,War
The Crimson Pirate,Adventure
The Crimson Pirate,Comedy
The Narrow Margin,Crime
The Narrow Margin,Drama
The Narrow Margin,Film-Noir
The Narrow Margin,Thriller
Pluto's Christmas Tree,Animation
Pluto's Christmas Tree,Short
Pluto's Christmas Tree,Comedy
Pluto's Christmas Tree,Family
Pluto's Christmas Tree,Fantasy
Kansas City Confidential,Crime
Kansas City Confidential,Drama
Kansas City Confidential,Film-Noir
Kansas City Confidential,Thriller
Clash by Night,Drama
Clash by Night,Film-Noir
Clash by Night,Romance
Europe '51,Drama
Le Plaisir,Comedy
Le Plaisir,Drama
Le Plaisir,Romance
Moulin Rouge,Biography
Moulin Rouge,Drama
Moulin Rouge,Music
Moulin Rouge,Romance
Scaramouche,Action
Scaramouche,Adventure
Scaramouche,Comedy
Scaramouche,Drama
Scaramouche,Romance
Don't Bother to Knock,Drama
Don't Bother to Knock,Film-Noir
Don't Bother to Knock,Mystery
Don't Bother to Knock,Thriller
Against All Flags,Action
Against All Flags,Adventure
Against All Flags,Drama
Against All Flags,Romance
The Snows of Kilimanjaro,Adventure
The Snows of Kilimanjaro,Drama
The Snows of Kilimanjaro,Romance
The Snows of Kilimanjaro,War
My Cousin Rachel,Drama
My Cousin Rachel,Mystery
My Cousin Rachel,Romance
Androcles and the Lion,Adventure
Androcles and the Lion,Comedy
Come Back  Little Sheba,Drama
Come Back  Little Sheba,Romance
Lambert the Sheepish Lion,Animation
Lambert the Sheepish Lion,Short
Lambert the Sheepish Lion,Comedy
Lambert the Sheepish Lion,Family
Rancho Notorious,Western
The Lusty Men,Action
The Lusty Men,Drama
The Lusty Men,Sport
The Lusty Men,Western
Feed the Kitty,Animation
Feed the Kitty,Short
Feed the Kitty,Comedy
Casque d'Or,Crime
Casque d'Or,Drama
Casque d'Or,Romance
Pony Soldier,Western
Neighbours,Animation
Neighbours,Short
Neighbours,Comedy
The Flavor of Green Tea Over Rice,Drama
The Importance of Being Earnest,Comedy
The Importance of Being Earnest,Drama
Diplomatic Courier,Crime
Diplomatic Courier,Drama
Diplomatic Courier,Film-Noir
Diplomatic Courier,Mystery
Diplomatic Courier,Romance
Diplomatic Courier,Thriller
Scandal Sheet,Crime
Scandal Sheet,Drama
Scandal Sheet,Film-Noir
Scandal Sheet,Romance
Scandal Sheet,Thriller
The Story of Robin Hood and His Merrie Men,Action
The Story of Robin Hood and His Merrie Men,Adventure
The Story of Robin Hood and His Merrie Men,Family
Carson City,Western
Sudden Fear,Film-Noir
Sudden Fear,Thriller
Hans Christian Andersen,Biography
Hans Christian Andersen,Family
Hans Christian Andersen,Musical
Hans Christian Andersen,Romance
Pat and Mike,Comedy
Pat and Mike,Romance
Pat and Mike,Sport
Son of Paleface,Comedy
Son of Paleface,Romance
Son of Paleface,Western
Jack and the Beanstalk,Comedy
Jack and the Beanstalk,Family
Jack and the Beanstalk,Fantasy
Jack and the Beanstalk,Musical
Jack and the Beanstalk,Romance
The Two Mouseketeers,Animation
The Two Mouseketeers,Short
The Two Mouseketeers,Comedy
The Las Vegas Story,Crime
The Las Vegas Story,Drama
The Las Vegas Story,Film-Noir
The Turning Point,Crime
The Turning Point,Drama
The Turning Point,Film-Noir
